budget_line_id,jurisdiction_code,jurisdiction_label,fiscal_year,direction,phase_id,phase_label,fund_code,fund_label,fund_source,kan_code,kan_label,kan_source,kou_code,kou_label,kou_source,moku_code,moku_label,moku_source,setsu_code,setsu_label,setsu_source,saisetsu_code,saisetsu_label,saisetsu_source,saisaisetsu_code,saisaisetsu_label,saisaisetsu_source,hierarchy_path,value,currency,source_amount,source_amount_unit,source_row
132047:2024:revenue:approved:8e32911d0eb1c6c0,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,02,民生使用料,02民生使用料,07,生活リハビリセンター居室使用料,07生活リハビリセンター居室使用料,01,生活リハビリセンター居室使用料,01生活リハビリセンター居室使用料,0,,0,会計01/款14/項01/目02/節07/細節01/細々節0,2090000,JPY,2090,千円,68
132047:2024:revenue:approved:b70f8d5b000ad912,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,02,民生使用料,02民生使用料,08,協働研究推進室等使用料,08協働研究推進室等使用料,01,協働研究推進室等使用料,01協働研究推進室等使用料,0,,0,会計01/款14/項01/目02/節08/細節01/細々節0,1147000,JPY,1147,千円,69
132047:2024:revenue:approved:5f9f20d363c7cd2d,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,02,民生使用料,02民生使用料,09,旧どんぐり山居室使用料,09旧どんぐり山居室使用料,01,旧どんぐり山居室使用料,01旧どんぐり山居室使用料,0,,0,会計01/款14/項01/目02/節09/細節01/細々節0,1000,JPY,1,千円,70
132047:2024:revenue:approved:d692b70ce5877dbf,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,02,民生使用料,02民生使用料,10,保育園用地使用料,10保育園用地使用料,01,保育園用地使用料,01保育園用地使用料,0,,0,会計01/款14/項01/目02/節10/細節01/細々節0,13000,JPY,13,千円,71
132047:2024:revenue:approved:68d1798effcfb2f5,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,02,民生使用料,02民生使用料,11,子ども発達支援センター使用料,11子ども発達支援センター使用料,01,子ども発達支援センター使用料,01子ども発達支援センター使用料,0,,0,会計01/款14/項01/目02/節11/細節01/細々節0,184000,JPY,184,千円,72
132047:2024:revenue:approved:ab2c3f7a7b8c853e,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,02,民生使用料,02民生使用料,12,多世代交流センター用地使用料,12多世代交流センター用地使用料,01,多世代交流センター用地使用料,01多世代交流センター用地使用料,0,,0,会計01/款14/項01/目02/節12/細節01/細々節0,5000,JPY,5,千円,73
132047:2024:revenue:approved:602786e277f5d4c4,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,02,民生使用料,02民生使用料,13,学童保育所使用料,13学童保育所使用料,01,学童保育所育成料,01学童保育所育成料,0,,0,会計01/款14/項01/目02/節13/細節01/細々節0,151479000,JPY,151479,千円,74
132047:2024:revenue:approved:d38eeee2e29b72e6,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,02,民生使用料,02民生使用料,13,学童保育所使用料,13学童保育所使用料,02,学童保育所延長育成料,02学童保育所延長育成料,0,,0,会計01/款14/項01/目02/節13/細節02/細々節0,7100000,JPY,7100,千円,75
132047:2024:revenue:approved:da084d34dbd59788,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,03,衛生使用料,03衛生使用料,01,総合保健センター使用料,01総合保健センター使用料,01,総合保健センター使用料,01総合保健センター使用料,0,,0,会計01/款14/項01/目03/節01/細節01/細々節0,28000,JPY,28,千円,76
132047:2024:revenue:approved:3f05bc9495b5ac5c,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,03,衛生使用料,03衛生使用料,02,リサイクル市民工房用地使用料,02リサイクル市民工房用地使用料,01,高圧線下土地使用料,01高圧線下土地使用料,0,,0,会計01/款14/項01/目03/節02/細節01/細々節0,481000,JPY,481,千円,77
132047:2024:revenue:approved:ef64fe6338f309b6,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,04,農林使用料,04農林使用料,01,農業公園用地使用料,01農業公園用地使用料,01,農業公園用地使用料,01農業公園用地使用料,0,,0,会計01/款14/項01/目04/節01/細節01/細々節0,11620000,JPY,11620,千円,78
132047:2024:revenue:approved:c7772fbdb4f0ebc0,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,05,土木使用料,05土木使用料,01,道路占用料,01道路占用料,01,ガス管、電柱等道路占用料,01ガス管、電柱等道路占用料,0,,0,会計01/款14/項01/目05/節01/細節01/細々節0,226200000,JPY,226200,千円,79
132047:2024:revenue:approved:4654ec089a78ce5d,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,05,土木使用料,05土木使用料,02,法定外公共物使用料,02法定外公共物使用料,01,ガス管、電柱等公共物使用料,01ガス管、電柱等公共物使用料,0,,0,会計01/款14/項01/目05/節02/細節01/細々節0,5381000,JPY,5381,千円,80
132047:2024:revenue:approved:9bbc3d74ef9b5e78,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,05,土木使用料,05土木使用料,03,交通公園等用地使用料,03交通公園等用地使用料,01,交通公園等用地使用料,01交通公園等用地使用料,0,,0,会計01/款14/項01/目05/節03/細節01/細々節0,315000,JPY,315,千円,81
132047:2024:revenue:approved:c0a013070f983411,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,05,土木使用料,05土木使用料,04,都市公園等用地使用料,04都市公園等用地使用料,01,高圧線下等土地使用料,01高圧線下等土地使用料,0,,0,会計01/款14/項01/目05/節04/細節01/細々節0,1975000,JPY,1975,千円,82
132047:2024:revenue:approved:7640103c0c682557,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,05,土木使用料,05土木使用料,05,三鷹中央防災公園使用料,05三鷹中央防災公園使用料,01,三鷹中央防災公園使用料,01三鷹中央防災公園使用料,0,,0,会計01/款14/項01/目05/節05/細節01/細々節0,1000,JPY,1,千円,83
132047:2024:revenue:approved:187ed1c73d6d71c5,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,05,土木使用料,05土木使用料,06,市営住宅等使用料,06市営住宅等使用料,01,市営大沢住宅等使用料,01市営大沢住宅等使用料,0,,0,会計01/款14/項01/目05/節06/細節01/細々節0,32007000,JPY,32007,千円,84
132047:2024:revenue:approved:b12b351484cf771e,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,05,土木使用料,05土木使用料,07,下連雀市民住宅使用料,07下連雀市民住宅使用料,01,下連雀市民住宅使用料,01下連雀市民住宅使用料,0,,0,会計01/款14/項01/目05/節07/細節01/細々節0,22104000,JPY,22104,千円,85
132047:2024:revenue:approved:ba0cf2c12c423460,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,06,消防使用料,06消防使用料,01,防災用地使用料,01防災用地使用料,01,消防団詰所用地使用料,01消防団詰所用地使用料,0,,0,会計01/款14/項01/目06/節01/細節01/細々節0,3000,JPY,3,千円,86
132047:2024:revenue:approved:f2066e5bd4ba6cad,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,07,教育使用料,07教育使用料,01,教育センター用地使用料,01教育センター用地使用料,01,教育センター用地使用料,01教育センター用地使用料,0,,0,会計01/款14/項01/目07/節01/細節01/細々節0,1000,JPY,1,千円,87
132047:2024:revenue:approved:cd7927d4cfcaf506,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,07,教育使用料,07教育使用料,02,学校用地使用料,02学校用地使用料,01,学校用地内水源用地等使用料,01学校用地内水源用地等使用料,0,,0,会計01/款14/項01/目07/節02/細節01/細々節0,1299000,JPY,1299,千円,88
132047:2024:revenue:approved:04804de5389dba8b,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,07,教育使用料,07教育使用料,03,大沢の里郷土文化施設使用料,03大沢の里郷土文化施設使用料,01,大沢の里郷土文化施設使用料,01大沢の里郷土文化施設使用料,0,,0,会計01/款14/項01/目07/節03/細節01/細々節0,714000,JPY,714,千円,89
132047:2024:revenue:approved:b9b7dfeb5dacb5c1,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,07,教育使用料,07教育使用料,04,学校施設使用料,04学校施設使用料,01,地域交流室使用料,01地域交流室使用料,0,,0,会計01/款14/項01/目07/節04/細節01/細々節0,24000,JPY,24,千円,90
132047:2024:revenue:approved:1d1bfc7bdf098f4e,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,07,教育使用料,07教育使用料,04,学校施設使用料,04学校施設使用料,02,体育施設使用料,02体育施設使用料,0,,0,会計01/款14/項01/目07/節04/細節02/細々節0,1414000,JPY,1414,千円,91
132047:2024:revenue:approved:6c49c8a0219472ce,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,07,教育使用料,07教育使用料,04,学校施設使用料,04学校施設使用料,03,夜間照明設備使用料,03夜間照明設備使用料,0,,0,会計01/款14/項01/目07/節04/細節03/細々節0,1569000,JPY,1569,千円,92
132047:2024:revenue:approved:a4db24a4f6f1561a,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,07,教育使用料,07教育使用料,05,生涯学習センター使用料,05生涯学習センター使用料,01,生涯学習センター使用料,01生涯学習センター使用料,0,,0,会計01/款14/項01/目07/節05/細節01/細々節0,5542000,JPY,5542,千円,93
132047:2024:revenue:approved:cd5b05a1f5f8697d,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,07,教育使用料,07教育使用料,06,図書館用地使用料,06図書館用地使用料,01,三鷹図書館ケーブルテレビ支柱用地使用料,01三鷹図書館ケーブルテレビ支柱用地使用料,0,,0,会計01/款14/項01/目07/節06/細節01/細々節0,1000,JPY,1,千円,94
132047:2024:revenue:approved:975b3c4337c1e455,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,07,教育使用料,07教育使用料,06,図書館用地使用料,06図書館用地使用料,02,東部図書館ケーブルテレビ支柱用地使用料,02東部図書館ケーブルテレビ支柱用地使用料,0,,0,会計01/款14/項01/目07/節06/細節02/細々節0,1000,JPY,1,千円,95
132047:2024:revenue:approved:31bb7e4fec27bade,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,07,教育使用料,07教育使用料,06,図書館用地使用料,06図書館用地使用料,03,西部図書館ケーブルテレビ支柱用地使用料,03西部図書館ケーブルテレビ支柱用地使用料,0,,0,会計01/款14/項01/目07/節06/細節03/細々節0,1000,JPY,1,千円,96
132047:2024:revenue:approved:d3d30ddbba472c12,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,14,使用料及び手数料,14使用料及び手数料,01,使用料,01使用料,07,教育使用料,07教育使用料,07,スポーツ施設使用料,07スポーツ施設使用料,01,新川テニスコート施設使用料,01新川テニスコート施設使用料,0,,0,会計01/款14/項01/目07/節07/細節01/細々節0,2143000,JPY,2143,千円,97
